vehicle_id,v_out_of_service,v_maintenance,device_id,transmitting_dur,not_transmitting_dur,transmission_level,report_start_at,updated_at
83,0,0,2615,0,86400,2,2023-01-26 11:00:00,2023-02-14 19:28:58.231697
84,0,0,2439,0,86400,2,2023-01-26 11:00:00,2023-02-14 19:28:58.231697
88,0,0,2609,0,86400,2,2023-01-26 11:00:00,2023-02-14 19:28:58.231697
89,0,0,2639,0,86400,2,2023-01-26 11:00:00,2023-02-14 19:28:58.231697
91,0,0,2642,0,86400,2,2023-01-26 11:00:00,2023-02-14 19:28:58.231697
95,0,0,2627,0,86400,2,2023-01-26 11:00:00,2023-02-14 19:28:58.231697
97,0,0,2621,0,86400,2,2023-01-26 11:00:00,2023-02-14 19:28:58.231697
98,0,0,2619,0,86400,2,2023-01-26 11:00:00,2023-02-14 19:28:58.231697
99,0,0,2733,0,86400,2,2023-01-26 11:00:00,2023-02-14 19:28:58.231697
101,0,0,2432,0,86400,2,2023-01-26 11:00:00,2023-02-14 19:28:58.231697
105,0,0,2731,0,86400,2,2023-01-26 11:00:00,2023-02-14 19:28:58.231697
108,0,0,2429,0,86400,2,2023-01-26 11:00:00,2023-02-14 19:28:58.231697
109,0,0,2431,0,86400,2,2023-01-26 11:00:00,2023-02-14 19:28:58.231697
110,0,0,2618,0,86400,2,2023-01-26 11:00:00,2023-02-14 19:28:58.231697
111,0,0,2442,0,86400,2,2023-01-26 11:00:00,2023-02-14 19:28:58.231697
113,0,0,2700,0,86400,2,2023-01-26 11:00:00,2023-02-14 19:28:58.231697
114,0,0,2448,0,86400,2,2023-01-26 11:00:00,2023-02-14 19:28:58.231697
117,0,0,,0,86400,2,2023-01-26 11:00:00,2023-02-14 19:28:58.231697
120,0,0,2610,0,86400,2,2023-01-26 11:00:00,2023-02-14 19:28:58.231697
127,0,0,2423,0,86400,2,2023-01-26 11:00:00,2023-02-14 19:28:58.231697
128,0,0,2714,0,86400,2,2023-01-26 11:00:00,2023-02-14 19:28:58.231697
133,0,0,,0,86400,2,2023-01-26 11:00:00,2023-02-14 19:28:58.231697
134,0,0,,0,86400,2,2023-01-26 11:00:00,2023-02-14 19:28:58.231697
137,0,0,,0,86400,2,2023-01-26 11:00:00,2023-02-14 19:28:58.231697
138,0,0,,0,86400,2,2023-01-26 11:00:00,2023-02-14 19:28:58.231697
4,0,0,1626,0,86400,2,2023-01-25 22:00:00,2023-02-14 19:22:48.485588
19,0,0,1713,0,86400,2,2023-01-25 22:00:00,2023-02-14 19:22:48.485588
32,0,0,1904,0,86400,2,2023-01-25 22:00:00,2023-02-14 19:22:48.485588
18,0,0,2707,0,86400,2,2023-01-25 11:00:00,2023-02-14 19:55:54.958371
20,0,0,2715,0,86400,2,2023-01-25 11:00:00,2023-02-14 19:55:54.958371
24,0,0,2434,0,86400,0,2023-01-25 11:00:00,2023-02-14 19:55:54.958371
29,0,0,2638,0,86400,2,2023-01-25 11:00:00,2023-02-14 19:55:54.958371
32,0,0,2702,0,86400,2,2023-01-25 11:00:00,2023-02-14 19:55:54.958371
34,0,0,2705,0,86400,2,2023-01-25 11:00:00,2023-02-14 19:55:54.958371
36,0,0,2464,0,86400,2,2023-01-25 11:00:00,2023-02-14 19:55:54.958371
40,0,0,2631,0,86400,2,2023-01-25 11:00:00,2023-02-14 19:55:54.958371
43,0,0,2611,0,86400,2,2023-01-25 11:00:00,2023-02-14 19:55:54.958371
45,0,0,2634,0,86400,2,2023-01-25 11:00:00,2023-02-14 19:55:54.958371
48,0,0,2612,0,86400,2,2023-01-25 11:00:00,2023-02-14 19:55:54.958371
50,0,0,2632,0,86400,2,2023-01-25 11:00:00,2023-02-14 19:55:54.958371
55,0,0,2466,0,86400,2,2023-01-25 11:00:00,2023-02-14 19:55:54.958371
56,0,0,2689,0,86400,2,2023-01-25 11:00:00,2023-02-14 19:55:54.958371
58,0,0,2454,0,86400,2,2023-01-25 11:00:00,2023-02-14 19:55:54.958371
64,0,0,2459,0,86400,2,2023-01-25 11:00:00,2023-02-14 19:55:54.958371
65,0,0,2628,0,86400,2,2023-01-25 11:00:00,2023-02-14 19:55:54.958371
69,0,0,2455,0,86400,2,2023-01-25 11:00:00,2023-02-14 19:55:54.958371
70,0,0,2461,0,86400,2,2023-01-25 11:00:00,2023-02-14 19:55:54.958371
74,0,0,2696,0,86400,2,2023-01-25 11:00:00,2023-02-14 19:55:54.958371
76,0,0,2453,0,86400,2,2023-01-25 11:00:00,2023-02-14 19:55:54.958371
79,0,0,2630,0,86400,2,2023-01-25 11:00:00,2023-02-14 19:55:54.958371
83,0,0,2615,0,86400,2,2023-01-25 11:00:00,2023-02-14 19:55:54.958371
84,0,0,2439,0,86400,2,2023-01-25 11:00:00,2023-02-14 19:55:54.958371
88,0,0,2609,0,86400,2,2023-01-25 11:00:00,2023-02-14 19:55:54.958371
89,0,0,2639,0,86400,2,2023-01-25 11:00:00,2023-02-14 19:55:54.958371
91,0,0,2642,0,86400,2,2023-01-25 11:00:00,2023-02-14 19:55:54.958371
95,0,0,2627,0,86400,2,2023-01-25 11:00:00,2023-02-14 19:55:54.958371
97,0,0,2621,0,86400,2,2023-01-25 11:00:00,2023-02-14 19:55:54.958371
98,0,0,2619,0,86400,2,2023-01-25 11:00:00,2023-02-14 19:55:54.958371
99,0,0,2733,0,86400,2,2023-01-25 11:00:00,2023-02-14 19:55:54.958371
101,0,0,2432,0,86400,2,2023-01-25 11:00:00,2023-02-14 19:55:54.958371
105,0,0,2731,0,86400,2,2023-01-25 11:00:00,2023-02-14 19:55:54.958371
108,0,0,2429,0,86400,2,2023-01-25 11:00:00,2023-02-14 19:55:54.958371
109,0,0,2431,0,86400,2,2023-01-25 11:00:00,2023-02-14 19:55:54.958371
110,0,0,2618,0,86400,2,2023-01-25 11:00:00,2023-02-14 19:55:54.958371
111,0,0,2442,0,86400,2,2023-01-25 11:00:00,2023-02-14 19:55:54.958371
113,0,0,2700,0,86400,2,2023-01-25 11:00:00,2023-02-14 19:55:54.958371
114,0,0,2448,0,86400,2,2023-01-25 11:00:00,2023-02-14 19:55:54.958371
117,0,0,,0,86400,2,2023-01-25 11:00:00,2023-02-14 19:55:54.958371
120,0,0,2610,0,86400,2,2023-01-25 11:00:00,2023-02-14 19:55:54.958371
127,0,0,2423,0,86400,2,2023-01-25 11:00:00,2023-02-14 19:55:54.958371
128,0,0,2714,0,86400,2,2023-01-25 11:00:00,2023-02-14 19:55:54.958371
133,0,0,,0,86400,2,2023-01-25 11:00:00,2023-02-14 19:55:54.958371
134,0,0,,0,86400,2,2023-01-25 11:00:00,2023-02-14 19:55:54.958371
137,0,0,,0,86400,2,2023-01-25 11:00:00,2023-02-14 19:55:54.958371
138,0,0,,0,86400,2,2023-01-25 11:00:00,2023-02-14 19:55:54.958371
4,0,0,1626,0,86400,2,2023-01-24 22:00:00,2023-02-14 19:50:08.407422
19,0,0,1713,0,86400,2,2023-01-24 22:00:00,2023-02-14 19:50:08.407422
32,0,0,1904,0,86400,2,2023-01-24 22:00:00,2023-02-14 19:50:08.407422
18,0,0,2707,0,86400,2,2023-01-24 11:00:00,2023-02-14 20:35:35.065444
20,0,0,2715,0,86400,2,2023-01-24 11:00:00,2023-02-14 20:35:35.065444
24,0,0,2434,0,86400,0,2023-01-24 11:00:00,2023-02-14 20:35:35.065444
29,0,0,2638,0,86400,2,2023-01-24 11:00:00,2023-02-14 20:35:35.065444
32,0,0,2702,0,86400,2,2023-01-24 11:00:00,2023-02-14 20:35:35.065444
34,0,0,2705,0,86400,2,2023-01-24 11:00:00,2023-02-14 20:35:35.065444
36,0,0,2464,0,86400,2,2023-01-24 11:00:00,2023-02-14 20:35:35.065444
40,0,0,2631,0,86400,2,2023-01-24 11:00:00,2023-02-14 20:35:35.065444
43,0,0,2611,0,86400,2,2023-01-24 11:00:00,2023-02-14 20:35:35.065444
45,0,0,2634,0,86400,2,2023-01-24 11:00:00,2023-02-14 20:35:35.065444
48,0,0,2612,0,86400,2,2023-01-24 11:00:00,2023-02-14 20:35:35.065444
50,0,0,2632,0,86400,2,2023-01-24 11:00:00,2023-02-14 20:35:35.065444
55,0,0,2466,0,86400,2,2023-01-24 11:00:00,2023-02-14 20:35:35.065444
56,0,0,2689,0,86400,2,2023-01-24 11:00:00,2023-02-14 20:35:35.065444
58,0,0,2454,0,86400,2,2023-01-24 11:00:00,2023-02-14 20:35:35.065444
64,0,0,2459,0,86400,2,2023-01-24 11:00:00,2023-02-14 20:35:35.065444
65,0,0,2628,0,86400,2,2023-01-24 11:00:00,2023-02-14 20:35:35.065444
69,0,0,2455,0,86400,2,2023-01-24 11:00:00,2023-02-14 20:35:35.065444
70,0,0,2461,0,86400,2,2023-01-24 11:00:00,2023-02-14 20:35:35.065444
74,0,0,2696,0,86400,2,2023-01-24 11:00:00,2023-02-14 20:35:35.065444
76,0,0,2453,0,86400,2,2023-01-24 11:00:00,2023-02-14 20:35:35.065444
79,0,0,2630,0,86400,2,2023-01-24 11:00:00,2023-02-14 20:35:35.065444
84,0,0,2439,0,86400,2,2023-01-24 11:00:00,2023-02-14 20:35:35.065444
88,0,0,2609,0,86400,2,2023-01-24 11:00:00,2023-02-14 20:35:35.065444
89,0,0,2639,0,86400,2,2023-01-24 11:00:00,2023-02-14 20:35:35.065444
91,0,0,2642,0,86400,2,2023-01-24 11:00:00,2023-02-14 20:35:35.065444
95,0,0,2627,0,86400,2,2023-01-24 11:00:00,2023-02-14 20:35:35.065444
97,0,0,2621,0,86400,2,2023-01-24 11:00:00,2023-02-14 20:35:35.065444
98,0,0,2619,0,86400,2,2023-01-24 11:00:00,2023-02-14 20:35:35.065444
99,0,0,2733,0,86400,2,2023-01-24 11:00:00,2023-02-14 20:35:35.065444
101,0,0,2432,0,86400,2,2023-01-24 11:00:00,2023-02-14 20:35:35.065444
105,0,0,2731,0,86400,2,2023-01-24 11:00:00,2023-02-14 20:35:35.065444
108,0,0,2429,0,86400,2,2023-01-24 11:00:00,2023-02-14 20:35:35.065444
109,0,0,2431,0,86400,2,2023-01-24 11:00:00,2023-02-14 20:35:35.065444
110,0,0,2618,0,86400,2,2023-01-24 11:00:00,2023-02-14 20:35:35.065444
111,0,0,2442,0,86400,2,2023-01-24 11:00:00,2023-02-14 20:35:35.065444
113,0,0,2700,0,86400,2,2023-01-24 11:00:00,2023-02-14 20:35:35.065444
114,0,0,2448,0,86400,2,2023-01-24 11:00:00,2023-02-14 20:35:35.065444
117,0,0,,0,86400,2,2023-01-24 11:00:00,2023-02-14 20:35:35.065444
120,0,0,2610,0,86400,2,2023-01-24 11:00:00,2023-02-14 20:35:35.065444
127,0,0,2423,0,86400,2,2023-01-24 11:00:00,2023-02-14 20:35:35.065444
128,0,0,2714,0,86400,2,2023-01-24 11:00:00,2023-02-14 20:35:35.065444
133,0,0,,0,86400,2,2023-01-24 11:00:00,2023-02-14 20:35:35.065444
134,0,0,,0,86400,2,2023-01-24 11:00:00,2023-02-14 20:35:35.065444
137,0,0,,0,86400,2,2023-01-24 11:00:00,2023-02-14 20:35:35.065444
138,0,0,,0,86400,2,2023-01-24 11:00:00,2023-02-14 20:35:35.065444
4,0,0,1626,0,86400,2,2023-01-23 22:00:00,2023-02-14 20:17:24.516169
19,0,0,1713,0,86400,2,2023-01-23 22:00:00,2023-02-14 20:17:24.516169
32,0,0,1904,0,86400,2,2023-01-23 22:00:00,2023-02-14 20:17:24.516169
12,0,0,2457,0,86400,2,2023-01-23 11:00:00,2023-02-14 21:03:11.422246
18,0,0,2707,0,86400,2,2023-01-23 11:00:00,2023-02-14 21:03:11.422246
20,0,0,2715,0,86400,2,2023-01-23 11:00:00,2023-02-14 21:03:11.422246
29,0,0,2638,0,86400,2,2023-01-23 11:00:00,2023-02-14 21:03:11.422246
32,0,0,2702,0,86400,2,2023-01-23 11:00:00,2023-02-14 21:03:11.422246
34,0,0,2705,0,86400,2,2023-01-23 11:00:00,2023-02-14 21:03:11.422246
36,0,0,2464,0,86400,2,2023-01-23 11:00:00,2023-02-14 21:03:11.422246
43,0,0,2611,0,86400,2,2023-01-23 11:00:00,2023-02-14 21:03:11.422246
45,0,0,2634,217,86183,0,2023-01-23 11:00:00,2023-02-14 21:03:11.422246
48,0,0,2612,0,86400,0,2023-01-23 11:00:00,2023-02-14 21:03:11.422246
50,0,0,2632,0,86400,2,2023-01-23 11:00:00,2023-02-14 21:03:11.422246
55,0,0,2466,0,86400,2,2023-01-23 11:00:00,2023-02-14 21:03:11.422246
56,0,0,2689,0,86400,2,2023-01-23 11:00:00,2023-02-14 21:03:11.422246
58,0,0,2454,0,86400,2,2023-01-23 11:00:00,2023-02-14 21:03:11.422246
64,0,0,2459,0,86400,2,2023-01-23 11:00:00,2023-02-14 21:03:11.422246
65,0,0,2628,0,86400,2,2023-01-23 11:00:00,2023-02-14 21:03:11.422246
69,0,0,2455,0,86400,2,2023-01-23 11:00:00,2023-02-14 21:03:11.422246
70,0,0,2461,0,86400,2,2023-01-23 11:00:00,2023-02-14 21:03:11.422246
74,0,0,2696,0,86400,2,2023-01-23 11:00:00,2023-02-14 21:03:11.422246
76,0,0,2453,0,86400,2,2023-01-23 11:00:00,2023-02-14 21:03:11.422246
79,0,0,2630,0,86400,2,2023-01-23 11:00:00,2023-02-14 21:03:11.422246
84,0,0,2439,0,86400,2,2023-01-23 11:00:00,2023-02-14 21:03:11.422246
88,0,0,2609,0,86400,2,2023-01-23 11:00:00,2023-02-14 21:03:11.422246
89,0,0,2639,0,86400,2,2023-01-23 11:00:00,2023-02-14 21:03:11.422246
91,0,0,2642,0,86400,2,2023-01-23 11:00:00,2023-02-14 21:03:11.422246
95,0,0,2627,0,86400,2,2023-01-23 11:00:00,2023-02-14 21:03:11.422246
97,0,0,2621,0,86400,2,2023-01-23 11:00:00,2023-02-14 21:03:11.422246
98,0,0,2619,0,86400,2,2023-01-23 11:00:00,2023-02-14 21:03:11.422246
99,0,0,2733,0,86400,2,2023-01-23 11:00:00,2023-02-14 21:03:11.422246
101,0,0,2432,0,86400,2,2023-01-23 11:00:00,2023-02-14 21:03:11.422246
105,0,0,2731,0,86400,2,2023-01-23 11:00:00,2023-02-14 21:03:11.422246
108,0,0,2429,0,86400,2,2023-01-23 11:00:00,2023-02-14 21:03:11.422246
109,0,0,2431,0,86400,2,2023-01-23 11:00:00,2023-02-14 21:03:11.422246
110,0,0,2618,0,86400,2,2023-01-23 11:00:00,2023-02-14 21:03:11.422246
111,0,0,2442,0,86400,2,2023-01-23 11:00:00,2023-02-14 21:03:11.422246
113,0,0,2700,0,86400,2,2023-01-23 11:00:00,2023-02-14 21:03:11.422246
114,0,0,2448,0,86400,2,2023-01-23 11:00:00,2023-02-14 21:03:11.422246
117,0,0,,0,86400,2,2023-01-23 11:00:00,2023-02-14 21:03:11.422246
120,0,0,2610,0,86400,2,2023-01-23 11:00:00,2023-02-14 21:03:11.422246
127,0,0,2423,0,86400,2,2023-01-23 11:00:00,2023-02-14 21:03:11.422246
128,0,0,2714,0,86400,2,2023-01-23 11:00:00,2023-02-14 21:03:11.422246
133,0,0,,0,86400,2,2023-01-23 11:00:00,2023-02-14 21:03:11.422246
134,0,0,,0,86400,2,2023-01-23 11:00:00,2023-02-14 21:03:11.422246
137,0,0,,0,86400,2,2023-01-23 11:00:00,2023-02-14 21:03:11.422246
138,0,0,,0,86400,2,2023-01-23 11:00:00,2023-02-14 21:03:11.422246
4,0,0,1626,0,86400,2,2023-01-22 22:00:00,2023-02-14 20:57:17.138176
19,0,0,1713,0,86400,2,2023-01-22 22:00:00,2023-02-14 20:57:17.138176
32,0,0,1904,0,86400,2,2023-01-22 22:00:00,2023-02-14 20:57:17.138176
18,0,0,2707,364,86036,0,2023-01-22 11:00:00,2023-02-14 21:32:12.236630
20,0,0,2715,0,86400,2,2023-01-22 11:00:00,2023-02-14 21:32:12.236630
29,0,0,2638,0,86400,2,2023-01-22 11:00:00,2023-02-14 21:32:12.236630
31,0,0,2716,0,86400,2,2023-01-22 11:00:00,2023-02-14 21:32:12.236630
32,0,0,2702,0,86400,2,2023-01-22 11:00:00,2023-02-14 21:32:12.236630
34,0,0,2705,0,86400,2,2023-01-22 11:00:00,2023-02-14 21:32:12.236630
36,0,0,2464,0,86400,2,2023-01-22 11:00:00,2023-02-14 21:32:12.236630
43,0,0,2611,0,86400,2,2023-01-22 11:00:00,2023-02-14 21:32:12.236630
45,0,0,2634,0,86400,2,2023-01-22 11:00:00,2023-02-14 21:32:12.236630
48,0,0,2612,0,86400,2,2023-01-22 11:00:00,2023-02-14 21:32:12.236630
50,0,0,2632,0,86400,2,2023-01-22 11:00:00,2023-02-14 21:32:12.236630
55,0,0,2466,0,86400,2,2023-01-22 11:00:00,2023-02-14 21:32:12.236630
56,0,0,2689,0,86400,2,2023-01-22 11:00:00,2023-02-14 21:32:12.236630
58,0,0,2454,0,86400,2,2023-01-22 11:00:00,2023-02-14 21:32:12.236630
64,0,0,2459,0,86400,2,2023-01-22 11:00:00,2023-02-14 21:32:12.236630
65,0,0,2628,0,86400,2,2023-01-22 11:00:00,2023-02-14 21:32:12.236630
69,0,0,2455,0,86400,2,2023-01-22 11:00:00,2023-02-14 21:32:12.236630
70,0,0,2461,0,86400,2,2023-01-22 11:00:00,2023-02-14 21:32:12.236630
74,0,0,2696,0,86400,2,2023-01-22 11:00:00,2023-02-14 21:32:12.236630
76,0,0,2453,0,86400,2,2023-01-22 11:00:00,2023-02-14 21:32:12.236630
79,0,0,2630,0,86400,2,2023-01-22 11:00:00,2023-02-14 21:32:12.236630
83,0,0,2615,0,86400,2,2023-01-22 11:00:00,2023-02-14 21:32:12.236630
84,0,0,2439,0,86400,2,2023-01-22 11:00:00,2023-02-14 21:32:12.236630
88,0,0,2609,0,86400,2,2023-01-22 11:00:00,2023-02-14 21:32:12.236630
89,0,0,2639,0,86400,2,2023-01-22 11:00:00,2023-02-14 21:32:12.236630
91,0,0,2642,0,86400,2,2023-01-22 11:00:00,2023-02-14 21:32:12.236630
95,0,0,2627,0,86400,2,2023-01-22 11:00:00,2023-02-14 21:32:12.236630
97,0,0,2621,0,86400,2,2023-01-22 11:00:00,2023-02-14 21:32:12.236630
98,0,0,2619,0,86400,2,2023-01-22 11:00:00,2023-02-14 21:32:12.236630
99,0,0,2733,0,86400,2,2023-01-22 11:00:00,2023-02-14 21:32:12.236630
101,0,0,2432,0,86400,2,2023-01-22 11:00:00,2023-02-14 21:32:12.236630
104,0,1,2437,0,86400,2,2023-01-22 11:00:00,2023-02-14 21:32:12.236630
105,0,0,2731,0,86400,2,2023-01-22 11:00:00,2023-02-14 21:32:12.236630
108,0,0,2429,0,86400,2,2023-01-22 11:00:00,2023-02-14 21:32:12.236630
109,0,0,2431,0,86400,2,2023-01-22 11:00:00,2023-02-14 21:32:12.236630
110,0,0,2618,0,86400,2,2023-01-22 11:00:00,2023-02-14 21:32:12.236630
111,0,0,2442,0,86400,2,2023-01-22 11:00:00,2023-02-14 21:32:12.236630
113,0,0,2700,0,86400,2,2023-01-22 11:00:00,2023-02-14 21:32:12.236630
114,0,0,2448,0,86400,2,2023-01-22 11:00:00,2023-02-14 21:32:12.236630
116,0,0,2625,75,86325,0,2023-01-22 11:00:00,2023-02-14 21:32:12.236630
117,0,0,,0,86400,2,2023-01-22 11:00:00,2023-02-14 21:32:12.236630
120,0,0,2610,0,86400,2,2023-01-22 11:00:00,2023-02-14 21:32:12.236630
127,0,0,2423,0,86400,2,2023-01-22 11:00:00,2023-02-14 21:32:12.236630
128,0,0,2714,0,86400,2,2023-01-22 11:00:00,2023-02-14 21:32:12.236630
133,0,0,,0,86400,2,2023-01-22 11:00:00,2023-02-14 21:32:12.236630
134,0,0,,0,86400,2,2023-01-22 11:00:00,2023-02-14 21:32:12.236630
137,0,0,,0,86400,2,2023-01-22 11:00:00,2023-02-14 21:32:12.236630
138,0,0,,0,86400,2,2023-01-22 11:00:00,2023-02-14 21:32:12.236630
4,0,0,1626,0,86400,2,2023-01-21 22:00:00,2023-02-14 21:26:02.616641
19,0,0,1713,0,86400,2,2023-01-21 22:00:00,2023-02-14 21:26:02.616641
32,0,0,1904,0,86400,2,2023-01-21 22:00:00,2023-02-14 21:26:02.616641
13,0,0,2433,347,86053,0,2023-01-21 11:00:00,2023-02-14 21:59:15.069755
18,0,0,2707,0,86400,2,2023-01-21 11:00:00,2023-02-14 21:59:15.069755
20,0,0,2715,0,86400,2,2023-01-21 11:00:00,2023-02-14 21:59:15.069755
24,0,0,2434,145,86255,0,2023-01-21 11:00:00,2023-02-14 21:59:15.069755
29,0,0,2638,0,86400,2,2023-01-21 11:00:00,2023-02-14 21:59:15.069755
31,0,0,2716,0,86400,2,2023-01-21 11:00:00,2023-02-14 21:59:15.069755
32,0,0,2702,0,86400,2,2023-01-21 11:00:00,2023-02-14 21:59:15.069755
34,0,0,2705,0,86400,2,2023-01-21 11:00:00,2023-02-14 21:59:15.069755
36,0,0,2464,0,86400,2,2023-01-21 11:00:00,2023-02-14 21:59:15.069755
43,0,0,2611,0,86400,2,2023-01-21 11:00:00,2023-02-14 21:59:15.069755
48,0,0,2612,0,86400,2,2023-01-21 11:00:00,2023-02-14 21:59:15.069755
50,0,0,2632,0,86400,2,2023-01-21 11:00:00,2023-02-14 21:59:15.069755
55,0,0,2466,0,86400,2,2023-01-21 11:00:00,2023-02-14 21:59:15.069755
56,0,0,2689,0,86400,2,2023-01-21 11:00:00,2023-02-14 21:59:15.069755
58,0,0,2454,0,86400,2,2023-01-21 11:00:00,2023-02-14 21:59:15.069755
64,0,0,2459,0,86400,2,2023-01-21 11:00:00,2023-02-14 21:59:15.069755
65,0,0,2628,0,86400,2,2023-01-21 11:00:00,2023-02-14 21:59:15.069755
69,0,0,2455,0,86400,2,2023-01-21 11:00:00,2023-02-14 21:59:15.069755
70,0,0,2461,0,86400,2,2023-01-21 11:00:00,2023-02-14 21:59:15.069755
74,0,0,2696,0,86400,2,2023-01-21 11:00:00,2023-02-14 21:59:15.069755
76,0,0,2453,0,86400,2,2023-01-21 11:00:00,2023-02-14 21:59:15.069755
79,0,0,2630,0,86400,2,2023-01-21 11:00:00,2023-02-14 21:59:15.069755
83,0,0,2615,0,86400,2,2023-01-21 11:00:00,2023-02-14 21:59:15.069755
84,0,0,2439,0,86400,2,2023-01-21 11:00:00,2023-02-14 21:59:15.069755
88,0,0,2609,0,86400,2,2023-01-21 11:00:00,2023-02-14 21:59:15.069755
89,0,0,2639,0,86400,2,2023-01-21 11:00:00,2023-02-14 21:59:15.069755
91,0,0,2642,0,86400,2,2023-01-21 11:00:00,2023-02-14 21:59:15.069755
95,0,0,2627,0,86400,2,2023-01-21 11:00:00,2023-02-14 21:59:15.069755
97,0,0,2621,0,86400,2,2023-01-21 11:00:00,2023-02-14 21:59:15.069755
98,0,0,2619,0,86400,2,2023-01-21 11:00:00,2023-02-14 21:59:15.069755
99,0,0,2733,0,86400,2,2023-01-21 11:00:00,2023-02-14 21:59:15.069755
101,0,0,2432,0,86400,2,2023-01-21 11:00:00,2023-02-14 21:59:15.069755
105,0,0,2731,0,86400,2,2023-01-21 11:00:00,2023-02-14 21:59:15.069755
108,0,0,2429,0,86400,2,2023-01-21 11:00:00,2023-02-14 21:59:15.069755
109,0,0,2431,0,86400,2,2023-01-21 11:00:00,2023-02-14 21:59:15.069755
110,0,0,2618,0,86400,2,2023-01-21 11:00:00,2023-02-14 21:59:15.069755
111,0,0,2442,0,86400,2,2023-01-21 11:00:00,2023-02-14 21:59:15.069755
113,0,0,2700,0,86400,0,2023-01-21 11:00:00,2023-02-14 21:59:15.069755
114,0,0,2448,0,86400,2,2023-01-21 11:00:00,2023-02-14 21:59:15.069755
117,0,0,,0,86400,2,2023-01-21 11:00:00,2023-02-14 21:59:15.069755
120,0,0,2610,0,86400,2,2023-01-21 11:00:00,2023-02-14 21:59:15.069755
127,0,0,2423,0,86400,2,2023-01-21 11:00:00,2023-02-14 21:59:15.069755
128,0,0,2714,0,86400,2,2023-01-21 11:00:00,2023-02-14 21:59:15.069755
133,0,0,,0,86400,2,2023-01-21 11:00:00,2023-02-14 21:59:15.069755
134,0,0,,0,86400,2,2023-01-21 11:00:00,2023-02-14 21:59:15.069755
137,0,0,,0,86400,2,2023-01-21 11:00:00,2023-02-14 21:59:15.069755
138,0,0,,0,86400,2,2023-01-21 11:00:00,2023-02-14 21:59:15.069755
4,0,0,1626,0,86400,2,2023-01-20 22:00:00,2023-02-14 21:53:10.890142
19,0,0,1713,0,86400,2,2023-01-20 22:00:00,2023-02-14 21:53:10.890142
32,0,0,1904,0,86400,2,2023-01-20 22:00:00,2023-02-14 21:53:10.890142
18,0,0,2707,0,86400,2,2023-01-20 11:00:00,2023-02-14 22:29:19.863441
20,0,0,2715,0,86400,2,2023-01-20 11:00:00,2023-02-14 22:29:19.863441
24,0,0,2434,0,86400,0,2023-01-20 11:00:00,2023-02-14 22:29:19.863441
29,0,0,2638,0,86400,2,2023-01-20 11:00:00,2023-02-14 22:29:19.863441
31,0,0,2716,0,86400,2,2023-01-20 11:00:00,2023-02-14 22:29:19.863441
32,0,0,2702,0,86400,2,2023-01-20 11:00:00,2023-02-14 22:29:19.863441
34,0,0,2705,0,86400,2,2023-01-20 11:00:00,2023-02-14 22:29:19.863441
36,0,0,2464,0,86400,2,2023-01-20 11:00:00,2023-02-14 22:29:19.863441
43,0,0,2611,0,86400,2,2023-01-20 11:00:00,2023-02-14 22:29:19.863441
45,0,0,2634,0,86400,2,2023-01-20 11:00:00,2023-02-14 22:29:19.863441
48,0,0,2612,0,86400,2,2023-01-20 11:00:00,2023-02-14 22:29:19.863441
50,0,0,2632,0,86400,2,2023-01-20 11:00:00,2023-02-14 22:29:19.863441
55,0,0,2466,0,86400,2,2023-01-20 11:00:00,2023-02-14 22:29:19.863441
56,0,0,2689,0,86400,2,2023-01-20 11:00:00,2023-02-14 22:29:19.863441
58,0,0,2454,0,86400,2,2023-01-20 11:00:00,2023-02-14 22:29:19.863441
64,0,0,2459,0,86400,2,2023-01-20 11:00:00,2023-02-14 22:29:19.863441
65,0,0,2628,0,86400,2,2023-01-20 11:00:00,2023-02-14 22:29:19.863441
69,0,0,2455,0,86400,2,2023-01-20 11:00:00,2023-02-14 22:29:19.863441
70,0,0,2461,0,86400,2,2023-01-20 11:00:00,2023-02-14 22:29:19.863441
74,0,0,2696,0,86400,2,2023-01-20 11:00:00,2023-02-14 22:29:19.863441
76,0,0,2453,0,86400,2,2023-01-20 11:00:00,2023-02-14 22:29:19.863441
79,0,0,2630,0,86400,2,2023-01-20 11:00:00,2023-02-14 22:29:19.863441
83,0,0,2615,0,86400,2,2023-01-20 11:00:00,2023-02-14 22:29:19.863441
84,0,0,2439,0,86400,2,2023-01-20 11:00:00,2023-02-14 22:29:19.863441
88,0,0,2609,0,86400,2,2023-01-20 11:00:00,2023-02-14 22:29:19.863441
89,0,0,2639,0,86400,2,2023-01-20 11:00:00,2023-02-14 22:29:19.863441
91,0,0,2642,0,86400,2,2023-01-20 11:00:00,2023-02-14 22:29:19.863441
95,0,0,2627,0,86400,2,2023-01-20 11:00:00,2023-02-14 22:29:19.863441
97,0,0,2621,0,86400,2,2023-01-20 11:00:00,2023-02-14 22:29:19.863441
98,0,0,2619,0,86400,2,2023-01-20 11:00:00,2023-02-14 22:29:19.863441
99,0,0,2733,0,86400,2,2023-01-20 11:00:00,2023-02-14 22:29:19.863441
101,0,0,2432,0,86400,2,2023-01-20 11:00:00,2023-02-14 22:29:19.863441
105,0,0,2731,0,86400,2,2023-01-20 11:00:00,2023-02-14 22:29:19.863441
108,0,0,2429,0,86400,2,2023-01-20 11:00:00,2023-02-14 22:29:19.863441
109,0,0,2431,0,86400,2,2023-01-20 11:00:00,2023-02-14 22:29:19.863441
